risorsa,url,title,editor,author,contributor,shelfmark,page,place of publishing,year of publishing,issuance,identifier,licence,geographic place,city,latitude,longitude,href
43542136390,https://farm2.staticflickr.com/1928/43542136390_1436ca72f8_o.jpg,Palermo - Hotel Trinacria - Salone,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,363,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (363),CC BY SA 4.0,"Hotel Trinacria, Palermo",Palermo,38.119041,13.371541,https://www.flickr.com/photos/biblioteca-comunale-palermo/43542136390
43542136700,https://farm2.staticflickr.com/1919/43542136700_b74202c6df_o.jpg,Palermo - Grand Hotel Trinacria,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,362,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (362),CC BY SA 4.0,"Hotel Trinacria, Palermo",Palermo,38.118842,13.371712,https://www.flickr.com/photos/biblioteca-comunale-palermo/43542136700
43542136950,https://farm2.staticflickr.com/1949/43542136950_3d57d04153_o.jpg,Palermo - Hotel Trinacria,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,361,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (361),CC BY SA 4.0,"Hotel Trinacria, Palermo",Palermo,38.119500,13.371326,https://www.flickr.com/photos/biblioteca-comunale-palermo/43542136950
43542137160,https://farm2.staticflickr.com/1928/43542137160_5cf1a1bbaa_o.jpg,Palermo - Hotel Trinacria,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,360,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (360),CC BY SA 4.0,"Hotel Trinacria, Palermo",Palermo,38.118842,13.371712,https://www.flickr.com/photos/biblioteca-comunale-palermo/43542137160
43542137430,https://farm2.staticflickr.com/1967/43542137430_0d3e01cb48_o.jpg,Palermo - Hotel Trinacria,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,359,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (359),CC BY SA 4.0,"Hotel Trinacria, Palermo",Palermo,38.119248,13.372013,https://www.flickr.com/photos/biblioteca-comunale-palermo/43542137430
43542137860,https://farm2.staticflickr.com/1928/43542137860_fe7ee05722_o.jpg,Palermo - Hotel Patria,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,357,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (357),CC BY SA 4.0,"Hotel Patria, Palermo",Palermo,38.116985,13.371283,https://www.flickr.com/photos/biblioteca-comunale-palermo/43542137860
43542138110,https://farm2.staticflickr.com/1942/43542138110_64b053d395_o.jpg,Palerme - Savoy Hotel,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,356,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (356),CC BY SA 4.0,"Flicker's Savoy Hotel, Savoy Hotel, Palermo",Palermo,38.122235,13.359932,https://www.flickr.com/photos/biblioteca-comunale-palermo/43542138110
43542138600,https://farm2.staticflickr.com/1957/43542138600_32925b4c96_o.jpg,Palermo - Hotel Savoy,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,354,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (354),CC BY SA 4.0,"Savoy Hotel, Palermo",Palermo,38.122235,13.359932,https://www.flickr.com/photos/biblioteca-comunale-palermo/43542138600
43542139140,https://farm2.staticflickr.com/1948/43542139140_a2de5f2aec_o.jpg,Palerme - Savoy Hotel,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,352,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (352),CC BY SA 4.0,"Savoy Hotel, Excelsior Palace Hotel, Palermo",Palermo,38.130312,13.351757,https://www.flickr.com/photos/biblioteca-comunale-palermo/43542139140
43557994512,https://farm1.staticflickr.com/925/43557994512_c3f1fee36a_o.jpg,Palermo - Porta Maqueda - Palazzo Galati,"G. Pedoni – Lauriel, Palermo","Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,170,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (170),CC BY SA 4.0,"Palazzo Galati, Porta Maqueda, Palermo",Palermo,38.121493,13.357829,https://www.flickr.com/photos/biblioteca-comunale-palermo/43557994512
43584035181,https://farm1.staticflickr.com/862/43584035181_eb3ae03767_o.jpg,Palerme - Villa Pietratagliata Còté Sud,"G. Valdes, Palermo","Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,162,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (162),CC BY SA 4.0,"Villa Pietratagliata, Palermo",Palermo,38.126252,13.338797,https://www.flickr.com/photos/biblioteca-comunale-palermo/43584035181
43584453171,https://farm2.staticflickr.com/1766/43584453171_e00dd88e84_o.jpg,Palermo – Piazza Olivuzza,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,165,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (165),CC BY SA 4.0,"Palazzo Montolione, piazza Olivuzza, Casa del Sacro Cuore, Palermo",Palermo,38.118285,13.342498,https://www.flickr.com/photos/biblioteca-comunale-palermo/43584453171
43584700051,https://farm1.staticflickr.com/839/43584700051_b624b3709a_o.jpg,Palermo - Palazzo Cattolica,Alinari,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,168,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (168),CC BY SA 4.0,"Palazzo cattolica, Via Alessandro Paternostro, Palermo",Palermo,38.117061,13.365350,https://www.flickr.com/photos/biblioteca-comunale-palermo/43584700051
43729887422,https://farm1.staticflickr.com/859/43729887422_0e7dcd015d_o.jpg,palermo – Via Francesco Crispi al Borgo – Villino Paternò,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,174,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (174),CC BY SA 4.0,"Via Francesco Crispi al Borgo, Villino Paternò, Palermo",Palermo,38.126185,13.362765,https://www.flickr.com/photos/biblioteca-comunale-palermo/43729887422
43730179842,https://farm1.staticflickr.com/938/43730179842_091d00479a_o.jpg,Casa Florio - Olivuzza,"G. Valdes, Palermo","Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,177,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (177),CC BY SA 4.0,"Casa Florio, Olivuzza, Palermo",Palermo,38.118285,13.342498,https://www.flickr.com/photos/biblioteca-comunale-palermo/43730179842
43751381162,https://farm1.staticflickr.com/935/43751381162_3d9f4ef559_o.jpg,Palermo – Collezione Chiaramonte Bordonaro – Il riposo in Egitto (Rubens),"G. Pedone Lauriel, Palermo","Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,186,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (186),CC BY SA 4.0,"Villa Bordonaro, Palermo",Palermo,38.131052,13.352744,https://www.flickr.com/photos/biblioteca-comunale-palermo/43751381162
43778598231,https://farm2.staticflickr.com/1792/43778598231_b543d95319_o.jpg,Palermo - Villino Vincenzo Florio,"L. Sandron, Palermo","Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,182,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (182),CC BY SA 4.0,"Villino Florio, Palermo",Palermo,38.119686,13.343624,https://www.flickr.com/photos/biblioteca-comunale-palermo/43778598231
43778634891,https://farm1.staticflickr.com/850/43778634891_b02dd5984d_o.jpg,Palermo – Villa Florio – La Nautica – Opera in bronzo di M. Rutelli,"L. Sandron, Palermo","Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,183,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (183),CC BY SA 4.0,"Villino Florio, Palermo",Palermo,38.119686,13.343624,https://www.flickr.com/photos/biblioteca-comunale-palermo/43778634891
43851066982,https://farm2.staticflickr.com/1832/43851066982_264cc4fab5_o.jpg,Palermo – Teatro Massimo (dettaglio),,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,253,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (253),CC BY SA 4.0,"Teatro Massimo, piazza Verdi, Palermo",Palermo,38.120411,13.357272,https://www.flickr.com/photos/biblioteca-comunale-palermo/43851066982
43893671372,https://farm1.staticflickr.com/849/43893671372_8d588b722e_o.jpg,Palermo – Villa Whitaker Via Cavour,"G. Valdes, Palermo","Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,226,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (226),CC BY SA 4.0,"Villa Whitaker, Via Cavour, Palermo",Palermo,38.121956,13.358741,https://www.flickr.com/photos/biblioteca-comunale-palermo/43893671372
43893851212,https://farm1.staticflickr.com/936/43893851212_6d4094f4da_o.jpg,Palermo – Villa Enrico Varvaro Pojero,"Interguglielmini, Palermo","Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,230,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (230),CC BY SA 4.0,"Villa Enrico Varvaro Pojero, Via Mariano Stabile, Palermo",Palermo,38.123534,13.359417,https://www.flickr.com/photos/biblioteca-comunale-palermo/43893851212
43894267352,https://farm1.staticflickr.com/855/43894267352_72910b5aac_o.jpg,Palermo – Villa Tasca,"Stengel &amp; Co., Dresda","Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,239,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (239),CC BY SA 4.0,"Villa Tasca, Palermo",Palermo,38.102363,13.328862,https://www.flickr.com/photos/biblioteca-comunale-palermo/43894267352
43894370732,https://farm2.staticflickr.com/1800/43894370732_c56f285961_o.jpg,Saluti da Palermo – Villa Tasca,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,242,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (242),CC BY SA 4.0,"Villa Tasca, Palermo",Palermo,38.102245,13.328862,https://www.flickr.com/photos/biblioteca-comunale-palermo/43894370732
43941880201,https://farm1.staticflickr.com/849/43941880201_2d758e0fb9_o.jpg,Palermo – Palazzo Torrebruna,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,224,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (224),CC BY SA 4.0,"Palazzo Torrebruna, Palermo",Palermo,38.112071,13.360608,https://www.flickr.com/photos/biblioteca-comunale-palermo/43941880201
43959484312,https://farm2.staticflickr.com/1835/43959484312_b43e745a37_o.jpg,Palermo - Teatro Massimo V.E. – Stagione Quaresima – Primavera 1906,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,281,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (281),CC BY SA 4.0,"Teatro Massimo, piazza verdi, Palermo",Palermo,38.120327,13.357164,https://www.flickr.com/photos/biblioteca-comunale-palermo/43959484312
43959484592,https://farm1.staticflickr.com/840/43959484592_5ed73924f6_o.jpg,Palermo - Teatro Vittorio Emanuele – Grande bassorilievo in bronzo di M. Rutelli,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,279,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (279),CC BY SA 4.0,"Teatro Massimo, piazza verdi, Palermo",Palermo,38.120293,13.357079,https://www.flickr.com/photos/biblioteca-comunale-palermo/43959484592
43959484972,https://farm2.staticflickr.com/1839/43959484972_2e63cbb374_o.jpg,Palermo – Teatro Vittorio Emanuele II – La Sala,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,276,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (276),CC BY SA 4.0,"Teatro Massimo, piazza verdi, Palermo",Palermo,38.120225,13.357079,https://www.flickr.com/photos/biblioteca-comunale-palermo/43959484972
43959485282,https://farm2.staticflickr.com/1778/43959485282_3afb6bf4c4_o.jpg,Palermo – Grande vestibolo del Teatro V.Emanuele,"Devaux, Paris","Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,274,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (274),CC BY SA 4.0,"Teatro Massimo, piazza verdi, Palermo",Palermo,38.120327,13.357079,https://www.flickr.com/photos/biblioteca-comunale-palermo/43959485282
43959485412,https://farm2.staticflickr.com/1836/43959485412_fe56812e63_o.jpg,Palermo – Caffè V.E. e Via Pignatelli Aragona,"G. Pedone Lauriel, Palermo","Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,273,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (273),CC BY SA 4.0,"Teatro Massimo, via Pignatelli Aragona, caffè Vittorio Emanuele, Palermo",Palermo,38.120293,13.356993,https://www.flickr.com/photos/biblioteca-comunale-palermo/43959485412
43959485692,https://farm2.staticflickr.com/1820/43959485692_c011ec82ec_o.jpg,Palermo – Veduta posteriore del Teatro Massimo,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,271,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (271),CC BY SA 4.0,"Teatro Massimo, piazza Verdi, Palermo",Palermo,38.120276,13.357121,https://www.flickr.com/photos/biblioteca-comunale-palermo/43959485692
43959485952,https://farm2.staticflickr.com/1818/43959485952_d0b57d6197_o.jpg,Palermo Nuova - Piazza Giuseppe Verdi,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,269,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (269),CC BY SA 4.0,"Teatro Massimo, piazza Verdi, Palermo",Palermo,38.120209,13.357143,https://www.flickr.com/photos/biblioteca-comunale-palermo/43959485952
43959486322,https://farm1.staticflickr.com/939/43959486322_8433d93a94_o.jpg,Palermo – Teatro Massimo,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,267,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (267),CC BY SA 4.0,"Teatro Massimo, piazza Verdi, Palermo",Palermo,38.120293,13.357164,https://www.flickr.com/photos/biblioteca-comunale-palermo/43959486322
43959486622,https://farm2.staticflickr.com/1840/43959486622_cb72f6f4de_o.jpg,Palermo – Teatro Massimo,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,265,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (265),CC BY SA 4.0,"Teatro Massimo, piazza Verdi, Palermo",Palermo,38.120310,13.356993,https://www.flickr.com/photos/biblioteca-comunale-palermo/43959486622
43959486712,https://farm2.staticflickr.com/1775/43959486712_b5e93369bb_o.jpg,Palermo – Il Nuovo Teatro Massimo,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,264,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (264),CC BY SA 4.0,"Teatro Massimo, piazza Verdi, Palermo",Palermo,38.120225,13.357186,https://www.flickr.com/photos/biblioteca-comunale-palermo/43959486712
44008104801,https://farm2.staticflickr.com/1811/44008104801_84d04d0f00_o.jpg,Ricordo di Palermo - Teatro Massimo,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,284,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (284),CC BY SA 4.0,"Teatro Massimo, piazza verdi, Palermo",Palermo,38.120394,13.357508,https://www.flickr.com/photos/biblioteca-comunale-palermo/44008104801
44008105051,https://farm1.staticflickr.com/940/44008105051_cabbee52e0_o.jpg,,,,,,,,,,,,,,38.120344,13.357229,https://www.flickr.com/photos/biblioteca-comunale-palermo/44008105051
44008105681,https://farm2.staticflickr.com/1800/44008105681_2e578828e5_o.jpg,,,,,,,,,,,,,,38.120344,13.357379,https://www.flickr.com/photos/biblioteca-comunale-palermo/44008105681
44008106091,https://farm2.staticflickr.com/1834/44008106091_fc5961ecf2_o.jpg,Palermo – Teatro Massimo V.E. – Omaggio a S.M. il Re,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,278,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (278),CC BY SA 4.0,"Teatro Massimo, piazza verdi, Palermo",Palermo,38.120209,13.357079,https://www.flickr.com/photos/biblioteca-comunale-palermo/44008106091
44008106271,https://farm2.staticflickr.com/1780/44008106271_15b1a5708c_o.jpg,Palermo – Teatro Vittorio Emanuele II – Dettaglio della Soffitta della rotonda,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,277,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (277),CC BY SA 4.0,"Teatro Massimo, piazza verdi, Palermo",Palermo,38.120344,13.357186,https://www.flickr.com/photos/biblioteca-comunale-palermo/44008106271
44008106611,https://farm1.staticflickr.com/937/44008106611_bf1b922f88_o.jpg,Palermo – Teatro Vittorio Emanuele II – Dettaglio del Soffitto della Sala,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,275,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (275),CC BY SA 4.0,"Teatro Massimo, piazza verdi, Palermo",Palermo,38.120327,13.357186,https://www.flickr.com/photos/biblioteca-comunale-palermo/44008106611
44018709712,https://farm2.staticflickr.com/1797/44018709712_c06935f0ce_o.jpg,Palermo - Grand Hotel Villa Igiea,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,310,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (310),CC BY SA 4.0,"Villa Igiea, Palermo",Palermo,38.145307,13.370146,https://www.flickr.com/photos/biblioteca-comunale-palermo/44018709712
44018710162,https://farm2.staticflickr.com/1838/44018710162_4048f765e6_o.jpg,Palermo - Villa Igiea,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,309,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (309),CC BY SA 4.0,"Villa Igiea, Palermo",Palermo,38.145307,13.370146,https://www.flickr.com/photos/biblioteca-comunale-palermo/44018710162
44018710272,https://farm2.staticflickr.com/1819/44018710272_383d5da4fe_o.jpg,Palermo - Villa Igiea,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,308,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (308),CC BY SA 4.0,"Villa Igiea, Palermo",Palermo,38.145307,13.370146,https://www.flickr.com/photos/biblioteca-comunale-palermo/44018710272
44018710462,https://farm2.staticflickr.com/1820/44018710462_88f5c46f9b_o.jpg,Palermo - Villa Igiea ed Acquasanta,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,307,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (307),CC BY SA 4.0,"Villa Igiea, Palermo",Palermo,38.145307,13.370146,https://www.flickr.com/photos/biblioteca-comunale-palermo/44018710462
44025705241,https://farm1.staticflickr.com/842/44025705241_cf65b3c656_o.jpg,Palermo - Via Roma e Teatro Biondo,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,290,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (290),CC BY SA 4.0,"Teatro Biondo, via Roma, Palermo",Palermo,38.117778,13.362808,https://www.flickr.com/photos/biblioteca-comunale-palermo/44025705241
44025705541,https://farm2.staticflickr.com/1798/44025705541_66d40f5392_o.jpg,Palermo - Via Roma - Teatro Biondo,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,289,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (289),CC BY SA 4.0,"Teatro Biondo, via Roma, Palermo",Palermo,38.117094,13.363119,https://www.flickr.com/photos/biblioteca-comunale-palermo/44025705541
44025705651,https://farm2.staticflickr.com/1798/44025705651_f680be8636_o.jpg,Palermo - Teatro Biondo,"Dr. Trenkler Co, Dresda","Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,288,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (288),CC BY SA 4.0,"Teatro Biondo, via Roma, Palermo",Palermo,38.117575,13.362915,https://www.flickr.com/photos/biblioteca-comunale-palermo/44025705651
44025705821,https://farm2.staticflickr.com/1792/44025705821_49c965d8c6_o.jpg,Palermo - Teatro Biondo (Ing. Cav. Nicolò Mineo),,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,287,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (287),CC BY SA 4.0,"Teatro Biondo, via Roma, Palermo",Palermo,38.117432,13.363001,https://www.flickr.com/photos/biblioteca-comunale-palermo/44025705821
44025706021,https://farm2.staticflickr.com/1813/44025706021_cca9ca9e36_o.jpg,Palermo - Via Roma e Teatro Biondo,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,286,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (286),CC BY SA 4.0,"Teatro Biondo, via Roma, Palermo",Palermo,38.117432,13.362958,https://www.flickr.com/photos/biblioteca-comunale-palermo/44025706021
44025706171,https://farm2.staticflickr.com/1791/44025706171_c26412d9a1_o.jpg,Palermo - Teatro Biondo,"L. Sandron, Palermo","Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,285,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (285),CC BY SA 4.0,"Teatro Biondo, via Roma, Palermo",Palermo,38.117415,13.362711,https://www.flickr.com/photos/biblioteca-comunale-palermo/44025706171
44064691151,https://farm2.staticflickr.com/1793/44064691151_a35cedd7fc_o.jpg,Palermo – Politeama – Interno - Volta,"Devaux, Paris","Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,300,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (300),CC BY SA 4.0,"Teatro Politeama Garibaldi, Palermo",Palermo,38.125155,13.356628,https://www.flickr.com/photos/biblioteca-comunale-palermo/44064691151
44064691451,https://farm1.staticflickr.com/940/44064691451_3d6540960c_o.jpg,,,,,,,,,,,,,,38.125171,13.356542,https://www.flickr.com/photos/biblioteca-comunale-palermo/44064691451
44064691631,https://farm2.staticflickr.com/1817/44064691631_f89c9b80b0_o.jpg,Palermo – dettaglio Politeama,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,297,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (297),CC BY SA 4.0,"Teatro Politeama Garibaldi, Palermo",Palermo,38.125256,13.356606,https://www.flickr.com/photos/biblioteca-comunale-palermo/44064691631
44064691811,https://farm2.staticflickr.com/1840/44064691811_4d13b6f7af_o.jpg,Palermo – dettaglio Politeama,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,296,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (296),CC BY SA 4.0,"Teatro Politeama Garibaldi, Palermo",Palermo,38.125256,13.356606,https://www.flickr.com/photos/biblioteca-comunale-palermo/44064691811
44064692021,https://farm2.staticflickr.com/1814/44064692021_a2e82b40a5_o.jpg,Palermo – Politeama Garibaldi,"Dr. Trenkler Co, Lipsia","Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,294,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (294),CC BY SA 4.0,"Teatro Politeama Garibaldi, Palermo",Palermo,38.125205,13.356478,https://www.flickr.com/photos/biblioteca-comunale-palermo/44064692021
44064692231,https://farm2.staticflickr.com/1833/44064692231_4317f4a1b4_o.jpg,Palermo – Politeama Garibaldi,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,292,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (292),CC BY SA 4.0,"Teatro Politeama Garibaldi, Palermo",Palermo,38.125290,13.356521,https://www.flickr.com/photos/biblioteca-comunale-palermo/44064692231
44064692281,https://farm2.staticflickr.com/1771/44064692281_b80b6ccb25_o.jpg,Palermo – Politeama Garibaldi,,"Di Benedetto, Enrico",Collezione del Fondo Di Benedetto,Biblioteca comunale di Palermo - Sezione manoscritti e rari,293,pp. 401. E. Di Benedetto: Palermo - varia XIX – XX secolo,,collezione,VII (293),CC BY SA 4.0,"Teatro Politeama Garibaldi, Palermo",Palermo,38.125188,13.356564,https://www.flickr.com/photos/biblioteca-comunale-palermo/44064692281
